Q,SE,uuid
4438.385963554154,0.5282667177603735,20241230110629_f2cf956cfb064d68b41f3ed630984f3e
8813.340960477006,0.38838758418103037,20241230110740_dde1c71e2d5e4ca5947f4648c7e47011
9661.689259005887,0.5277835961510371,20241230110844_61742b81608946e9aa8d6050f799756c
10555.832561393474,0.6017626817438069,20241230110943_21571927a9c84c8a82f221629dc11eea
10521.1028512339,0.4069171668428955,20241230111048_7c3b483b1fe644f6b9592d9162c155b3
3319.5767617314314,0.610106157583328,20241230111151_b848437aed8c4432a48016edf961f9e7
17852.499157279846,0.47195516929788417,20241230111256_81e16b4ba94a444d894afd0d02971ecc
6749.0859540629535,0.30908103237575546,20241230111355_618b93905e12456cbbf25457d32def4a
7325.554473166687,0.5704064257670498,20241230111502_41af67f41a8941e084edca41f53e5a3a
,,20241230111604_33bc7cc3b0d44f73baa9223cd2039852
11100.469169850156,0.5264478817542242,20241230111721_c2b32dd52d12476485ef75caa941d6d9
32237.905260057763,0.07600303708360612,20241230111822_e99c6b6a0c33486297614faf9066b4f1
5820.003228824537,0.8555169080679356,20241230111928_52a0237814944fcba171367e1005dcff
16201.668593836,0.49269622458220697,20241230112029_3e87f5f7760745c194f0fd898a4e7c5d
6770.780203624341,0.6671232451788438,20241230112131_a7a389aa6eb6416681ece883c23a4c71
6976.579495228298,0.7288466664024413,20241230112232_84aa59a63e9743729407704900958849
4624.682246720281,0.31890827989546944,20241230112334_61c06e5a4dc844ccacb4f4fe185e98de
4032.529863715649,0.36162520145041255,20241230112433_4dd01d6fc5b941adb458534ed0e71c74
18569.51470969282,0.47151502366906195,20241230112540_f1d84be8a0aa43a5983d266214b140d6
17031.320943666055,0.47878451083166984,20241230112643_15fdc70b05f94aab9b5cdd984d1c1a95
5233.467716239175,0.5880856407265793,20241230112747_113ce8adc180420a9105d10f9ae52fb9
18004.39139583643,0.47301736777165004,20241230112846_5f00f1c7b24a42e9a6d52dac38e606cc
8011.92150750042,0.2833481156609683,20241230112949_2a95bd53ac65451ab94e33d05e7dce03
5225.180059808551,0.7456397414812164,20241230113054_ed46fc96231b45cba0882294ff2530ee
8119.597486382626,0.5712839557812747,20241230113202_5b20ee9061d14e4b8cfa60888b32b540
16961.799558683113,0.6269218195550121,20241230113302_21a86e8319ae4eceb755a0a6dab43eea
,,20241230113404_32c36d8846d5454abb85694a64a3f9b1
6596.540911352068,0.48891148201805135,20241230113518_f14e97d3e55943db99efacf19073ef09
16892.969368233695,0.198281293173027,20241230113625_9a58f43119f44a53b5b538a575982420
7374.473808108262,0.250593160668508,20241230113730_7d30d22d2fb248e19fb809903f9d8c86
4608.9790340248765,0.6457675596730531,20241230113836_d8605246aee2479085ed7fdd605db725
3960.0263939211827,0.30044647508827005,20241230113943_23cd07b903014141a50161140099ea40
5751.340038740888,0.7483272557434303,20241230114053_c6d21ac0fb9240348b2b4c4c14d4464a
8473.674280696905,0.640327019390996,20241230114200_5395e46c4e514c0f8ef6d42b8caf9074
18615.479731342435,0.5519081339532679,20241230114258_1b53fb33e9494b9e8da7042a6b38efd8
14667.67792340921,0.4057665468217865,20241230114400_4058e9e6d34c492f86b6da90dcfc34de
12424.410667999718,0.3517903298388788,20241230114514_72265457b26c474e9cbb49100df265cc
8847.002620409849,0.6834964053479382,20241230114612_faa1ab901bd740dfb88cefa06b0d523c
3532.6759657647153,0.7966857295462962,20241230114714_f3edadd6de24474e833207ec8c01e81f
10216.997210306861,0.43318430692221555,20241230114813_b1980143ab8b4cb3b6bb17d3070deac5
6258.9936140370755,0.2564746726859549,20241230114913_44e6453831864ca0972bf63d42cd2818
9748.523808991185,0.5208645961055315,20241230115009_7bbbb5de3ab8439ba5ea983b664ea97f
4909.936833426596,0.864819625932787,20241230115108_ac0dd41354cc47a1b9cfcdc0197253a5
12485.376147258483,0.6649196564550134,20241230115213_206977c733d34f02955998063e5d2013
3686.867876950665,0.42783729876287435,20241230115320_f0acb49a3bd641db88a8da699ae57de1
5983.536139629092,0.3893811858396595,20241230115425_c6e0cdd3f41c4cabbc86c83265edc895
2393.4295686156806,0.67509325245886,20241230115534_bb6ec157b82249a4b4d93ee6db001cfb
9549.314849317234,0.23514399708039924,20241230115645_fa4a011be98a40878a6fec50848edcdd
505.37402953132687,4.145081067274958e-08,20241230115759_1a7d836b55164ad5b69f5b0a8eb07f62
9390.378413314225,0.6023845498761974,20241230115845_94fa4f0a092f4644889ee0dfc13ccbc6
4207.116073395512,0.5983274481145184,20241230115950_c94b1162b61d4703b4f1c5dad55de1c0
8828.643567101866,0.5815160755955646,20241230120059_4f69c12e58c148e4b50575c66f89e808
18860.046401883832,0.4723500805069042,20241230120209_28028c0ec7e24127a8db5a0e5d1ec515
19166.71106269234,0.4736189029059128,20241230120311_00c674bc78ce410a88766061b6c7d22a
14222.032886317262,0.7036363252373433,20241230120414_6c4c5562f97f4f4194297e6375536037
10019.732599518098,0.4749710174052961,20241230120513_683cacf2b51a4c64bcddad5fcd85b6a3
6725.191435266302,0.6083995728950156,20241230120617_10b957da0ecb4bc9ae97de45362adb6e
4895.5355558985275,0.7239136866550282,20241230120724_81c9d9c409974b0b90acfa0b8b368c87
22092.045238254424,0.5240218026931465,20241230120827_e237fd96ced54ce4a1df48ed4f4be1b8
4293.882696809183,0.629789112129362,20241230120932_f98694cd0cf14189957a7434bb43e055
14281.782683345997,0.46877192688626224,20241230121038_7d90ec22f02b424c83f1765c43f50409
2378.8403158324804,0.6783786453181765,20241230121146_0c3a0105f5574ec383510621ab6c3d32
3659.925029686768,0.5917335764690652,20241230121252_ad0351d6d585467a82d2cbc579817ab7
7108.107749418412,0.09526418663046554,20241230121401_e7a4b31564e94d69ac222ddd7c5b828e
3907.7497980287544,0.4009339989623153,20241230121509_5d4770cedaf94f90ade06db992f01643
7647.750438977982,0.7257363338630594,20241230121612_404a597a913d4a989afc0429c885d99b
15714.074087442323,0.47882139948478575,20241230121722_1c371321074d4b328e444e0fef4f548c
11311.991529304356,0.5373999044842495,20241230121826_d7224e5e802e4dbb82a3deb55676e61c
3442.9293997512004,0.8817762023998921,20241230121933_31d4afccb2c34efe975595e100b9c7d9
11099.766198771056,0.6865056650047512,20241230122035_4e77f424916f4b62bbb65c5c987832d4
1631.6774972519277,0.30581925623993045,20241230122139_5d683634437e404ab9174105005250f3
6292.672411297706,0.6003659305825326,20241230122253_371d916923e0433f9838df3f808abe27
9765.385110086429,0.5563420719680969,20241230122354_8925e9f4897c437aa75f8b27ef50028b
5079.594550574596,0.8034122070944707,20241230122458_93ad69a860d44b06b9c2aec4c32e558f
21558.48423662129,0.43331994339439506,20241230122602_8ce67d36abf44c3aaec7f7318ec01f2f
2429.522432699217,0.6917321545662344,20241230122707_3fab9f9c0ff44b38b0454218e22dd04f
6757.987195883033,0.8289058418482665,20241230122818_1ceb76075bb741e297974763d7e68f08
10127.7275203132,0.38728767795952745,20241230122925_3f44cf1ea8364a4c8cac444cb96a4708
5287.627065982915,0.5180620434797482,20241230123030_fb23ff78b24047f88edb336eab900171
7872.72830579003,0.41220410288269627,20241230123134_6df3b10d364040b08d372fd9af1d82e9
12774.364609797187,0.4964959096678795,20241230123237_4e38154fe4074ea39a8425014b79913d
4118.0183789045395,0.6125470687458088,20241230123337_077a7c18808b415194c0c84cc3e94be0
7364.074016938437,0.4357215419880932,20241230123441_2effcc45d4a743a48647b9c4392eb8c7
17510.855633622257,0.4702574152229374,20241230123543_059d057beb9b41d791850b49c6c5ed39
4618.012611799012,0.7158924659300299,20241230123649_31cc0f3ea35548fa8cc752e16725b6e8
,,20241230123751_f41b9d44a62346ac9ffb35f4ffd8e883
15372.203210098483,0.5489141555523336,20241230123903_e6309c64ef4140079c3e4f189a7f68c0
1402.1312329220395,0.5734439382698484,20241230124007_2d2378da172d4f8bb96f1b21da73cc8c
6830.933867552697,0.7585095680924178,20241230124121_c909be9a91ab4a928fab56d4b7587d16
7410.74935430448,0.6581341108533938,20241230124235_44af2beceb2f4b02851adf2188bdbba1
9381.37296938589,0.3881978964041617,20241230124334_c22fd1f29780413d821f3d0014b77a67
11782.507748310376,0.47927029708251556,20241230124437_1b0c477b566d43ae81bd0c2eeb2c0635
17579.26421500068,0.442974431438547,20241230124542_4147fa41d0ee4cf8bcae7ed65ff69baa
7410.507823516919,0.57339685831532,20241230124642_6cf1e8d6279a449fb51a91d411b6d605
11785.383596192261,0.5359569997810584,20241230124744_518d75e8724c48c5874d20c27bf61f13
12981.18334990174,0.30166218648962184,20241230124845_8dcfab0d588244d2b69b921d9afec738
8443.782726817208,0.583475009160042,20241230124953_afafb3728edb4080ab47a9729d24fb18
10529.851609111476,0.5434140712228357,20241230125055_4ee01b12c6434d92a906f96b4426b9af
9984.79062195039,0.6417723312468688,20241230125202_31868c8c30c445f8a0398bfb69d4db66
7156.64081486431,0.6138252222489229,20241230125306_d86130178efb4314b96c1e69f1b731f2
9479.804524702235,0.6884760893466061,20241230125414_a8e0ac23d6a04b3283e2c61693e2e7e8
5406.498483794212,0.571753870779421,20241230125516_94114509d19640088f640f0882b3931e
5975.271192860138,0.6239890308589368,20241230125617_ded0e22440a34943ae24fc11f9a3f5eb
3913.2343004865256,0.3357869746275818,20241230125720_d2472895f8d444a68dca89bcb97745ee
10453.845292975617,0.4294203752998973,20241230125827_f92b11019ebf4e1797b420083f187349
13410.23742873944,0.43682614403304054,20241230125933_eb5d5ab314014d3ab52a86abd1e18a73
16706.570392531896,0.5252476317164445,20241230130042_d5a0ee4aa0c34a0fb4716dd6992a41ed
18244.185952465214,0.4648200451658353,20241230130144_c12040a969cb4d7e8f702ad20c968563
5826.779147474396,0.6964485791448292,20241230130247_501f54c5f43241aa91b8073b7506a2a3
7530.096501360092,0.511955879488315,20241230130346_ef9427c821514d49bd22bb44310b9c4b
5826.964330678636,0.6251020720854943,20241230130454_cea8337679094a318b05beaac14332fe
9534.78487549801,0.5797430395987354,20241230130601_6ff63395b9ac4d658c54efbd81dc6bc6
15285.335209150751,0.37171634296223666,20241230130707_5dd3d0a02f38432c831448470b0383b2
10493.822641894994,0.7478597037863437,20241230130806_94cdae7446664d8a9a6fe86183854dfe
,,20241230130911_b92210e8119a4b708dc0103c05f2a21b
17899.78255736647,0.46573694813726074,20241230131030_2c70b57502a54635996c59fec19955f9
13273.335385103419,0.33642975524032137,20241230131134_6d475d92157e4558811c2293679d8db6
26524.929996562234,0.35068291393584416,20241230131246_a447526c96084ee18994c47028132e17
17036.179568925287,0.5131411557839847,20241230131349_a4243007944b4ad0a39462582b006137
9665.996452263738,0.506821168693411,20241230131455_bcd1c15fbdf84dbf972c8009c6580594
17795.834109158706,0.4488975700362928,20241230131559_b657f7ea30424b48afd861b30f7a311b
8079.959120083013,0.7559797711258592,20241230131700_b25cd88bcc414188a669dcc397ae1a47
3840.1890406451384,0.418134148653067,20241230131807_1b76221dcb7b466498e3416ede759e4d
11719.456190026684,0.43034105380463716,20241230131909_5517d34e29b043eb8add83022ca4ebe2
4278.103830912215,0.5923763610067158,20241230132015_f09bfdf3cee54a5eacf4dc7c77ee34a6
7869.475884219407,0.5118869052057406,20241230132121_0fb702c9d1de4633b580d0e3974d9222
2641.957709316334,0.6321864025775938,20241230132218_a94b8894767f4d289866b9cc27800b0f
1277.6210710011053,0.04577165337176692,20241230132318_df6e0dccf44549468a92ceb43be2c818
10669.122706389746,0.6815355928046666,20241230132430_22267762f85c4a57ab226b6179752750
5660.502491438583,0.6577613328357113,20241230132535_158028bbe3c14fe9a64bfadc5548789a
4878.396658548538,0.5042750452143625,20241230132634_1f16a7f9f7b24a508f84835f8d320c36
6949.255494624218,0.5815660033524348,20241230132740_9591ac267e9d41f1aea853b620b29f75
14865.068867772137,0.694897342346664,20241230132841_26337efe88de4d2eac74cc3804578326
19124.87316878085,0.5673131003153031,20241230132941_4e732e190da74e5e8c6d2ec117d07c39
2901.462051572536,0.673001063685005,20241230133046_703cd27e9dad4e45a34e6210d32979f8
17474.262020688355,0.4152770846945637,20241230133148_be409aa9fd60487faa861d308fbd0ced
4186.770028093992,0.7759642929597976,20241230133252_04a763119e174d5ea3041ddf6a17db4e
28799.316416948954,0.5313713465818226,20241230133400_957282b8d8454972b4cd24bff1cbe82a
11162.307704962788,0.5486305847537487,20241230133506_574f8d28cdf3487cb9d63f4f155084dd
5377.618500270126,0.5406989643010367,20241230133611_c47b1172782146fb8c7ded294725d3ab
6161.8372061569335,0.7141444009289823,20241230133717_a5faa81802cb49cbab38dfb5a0e9a880
5395.161209001025,0.6239308976895964,20241230133817_52b45243ba1f4d38ba7a64c6a17d0397
16790.633475254126,0.4688940765196472,20241230133924_8b74febf4822474e9054397be34f34c3
2709.3926946348656,0.5181249010206587,20241230134026_302498ac098149429f6cb9b61b083b87
3466.1520431838026,0.25088692629903564,20241230134133_dc812c229b3948b2aaa926854aa10b51
3798.221623191623,0.5584563874118529,20241230134243_3803de67688a424e94420bdf4d0d177a
13690.318524873042,0.5143637209540243,20241230134346_5f97c03fdcf944f586c1b2aa2efe8a3a
6118.773049795911,0.42825564925164983,20241230134447_cee1064604ca4171b5daf2b37da01fc8
11852.675826952474,0.4828657350709218,20241230134548_280e5a7a6cb946e08002d8ae6cc88095
7960.983439249102,0.3918214131218771,20241230134652_6de7a82d17bd4e6391bfa7e4554c9c70
13024.897809618102,0.46721990601520413,20241230134759_4fe0c0e2ac8b4663a02c3d48da4d47ca
7797.764763891231,0.7266092904987894,20241230134903_7bb4251fc03144e2aafd7588a3e25250
19258.640237218537,0.29492987705327867,20241230135011_cc52b10f2c4c4c0db4e3c61bbfcb6f4e
14726.368379588142,0.5824575851988131,20241230135113_a31832b0f7944e4eb004361b601c5263
15381.43612270254,0.46582074546887553,20241230135219_824489f51cf6407f9b27fe0cc3da7c1b
11817.268405308772,0.4606928021520442,20241230135323_29b17057845748bca5ce0db392c6dd1a
14800.459186399585,0.5003704794930168,20241230135421_e414fd3fe4c141bcbd570eb429e17326
4363.8012408057775,0.7227164180737236,20241230135526_5715e4bf5011425b818659b28d0893d0
7457.852349280751,0.6955916614185326,20241230135630_95db8692062041a7a9717dac26bd8c79
1296.7329123323004,0.4382753596721498,20241230135734_dce737fa42944363a33fa9aac846b328
13867.454823483453,0.11779555456799107,20241230135841_80898f4b73324c80b80f9e7295fc74a9
12010.41662592262,0.4309488982405191,20241230135947_c7cd59dabbb54b39b3cecb9b83455de6
,,20241230140052_3b1093b82b6e421db4727f5a8d4d25d7
7671.6596780866585,0.4853706342831664,20241230140201_1e6755fe0f644338b0fa777f952da5a8
8755.560913062493,0.46732485121233547,20241230140309_9eca7aa063c84c95b6751f921358385d
14425.84010576433,0.43822097114200853,20241230140412_ccb0be0de033409a9872f11c1d4bb5f8
6435.134482695699,0.5985080019324089,20241230140520_19acb191069a48c69b02b74eb1a89083
3571.5016554606864,0.3258365349004855,20241230140633_24f37fd27709441091f8854de923b243
14175.378442058634,0.4681690362192228,20241230140741_36285b000b2a473a993685e3f8b356fc
34130.54649964904,0.18919694801082243,20241230140843_b6d2d9ff2e8c47a59c7db257b6b2d9f9
1717.626196383978,0.2861501726392174,20241230140950_3504879cbb844d6a99eae5f69560d1a7
17700.590578602307,0.46837077755605805,20241230141058_8c6d8554299c4f49a8cb04a44c6c7641
13370.556617846214,0.5977252601642983,20241230141206_18a2df1bd9d54ce0ac589b270fe6c5dd
3027.414040635643,0.5984158364843077,20241230141310_6a9ab8daefd54bae9c36dfe72970e4fd
5555.223228319127,0.2667373089101224,20241230141413_ffc2bcc32c604de4b5446b5bafbbaa75
3911.186985083799,0.7557569352431328,20241230141527_195ebde4cf694b9f89fe1434820950b5
,,20241230141635_acc1236ec21c4de49d40f8d5790acc97
2084.2697880622923,0.7156107433186867,20241230141745_6450a87587db4305894c5858d8b388ab
38275.26777489132,0.006634585296992124,20241230141853_a05194b6944f4c7ca66d8e9d0e78c8fd
15083.390383298862,0.4902173206947019,20241230141958_dd6b269367d6478d9bc5f886bac1b5ab
10857.099899722545,0.43224338572461607,20241230142107_1f6665097e7f4f82aff55b31126c6698
5426.724829379627,0.8018586781523191,20241230142215_506253b91f214418926a168eee0eda39
6174.147620223362,0.7497859363504094,20241230142315_19b8665c08c0459e8a775c4c0ce5f835
9603.161611001206,0.741208510208465,20241230142418_b60a4227767a4f5695db96c5a890cdad
5644.761295165813,0.7665953657538118,20241230142530_30d1067087d64249adfc4e6cd6565a19
14845.975538957355,0.6328703819215988,20241230142634_a890cbd52db24ac38fe7cd80c1244ce3
12765.833746669701,0.49377848668713886,20241230142740_2185710110464399876a6943e91f827e
8329.523678759433,0.7771450145013894,20241230142847_511214d71b604a48995ad46ecaa8f75b
3704.4723633200856,0.29321136497723344,20241230142952_513a67c18b574699852f1e2f10f40401
7296.966614663625,0.7210560057202932,20241230143100_acce9417cf2a49c694ab8f93427d8c60
10610.216282234154,0.52747538182949,20241230143203_b31bf792fc404a32bbda4538864711f2
13635.063057366553,0.5151866740701381,20241230143303_8ee43abbba84487aa76d2c4fcae5a680
3568.4408136899124,0.36651558361806935,20241230143404_dbe7b4fd57e44a80a1512322bcf70288
10536.021395804508,0.5818317737860865,20241230143516_0b63c30d4b4446d7861dc9fc5d907104
10992.649621101385,0.4429352884126926,20241230143617_7c5fcbca8fe44cf7843cc22edae09619
9814.018089346391,0.6430625181568397,20241230143730_3227cffb30604dea81324614bb3f0319
2100.290820440061,0.44770202893788036,20241230143834_d0417464633144a2be681d5a0f6b2229
6568.647506889276,0.5638436503950432,20241230143939_87217f429ce346fe90c9d6b8a599b038
5849.185669347995,0.5729235815293032,20241230144038_ba3807b113284c3ba444b55dabd5f626
3569.4614827829214,0.655799402394948,20241230144153_1d4addb90b8847909a6697eae719ff50
1497.4250767074448,0.6159961064393193,20241230144257_fe34f3ddaff64b06bd28bf495490d2c6
6580.918431105495,0.6785286032607307,20241230144410_1ae014b2a6e9401fab0e8897b83660d6
4245.110151686387,0.5672851619200977,20241230144516_166ce585715141f8b19d47745c46fb13
7610.403682063474,0.6463055529291551,20241230144624_022bbc0a28d543e7bb50ccee81c536ed
7943.399765542696,0.4273563409771163,20241230144728_55e20d608b34460ea7b002d79684c18e
4434.027144013009,0.811432562587405,20241230144829_d71dfd1eb86942c6948d4865f86477b9
5018.433741935793,0.3853652913430704,20241230144934_aef2e789520c4cbe886d953b55778270
6058.562097877124,0.5768601081792795,20241230145039_821838e898cc436798bf3d3e430d1a13
8528.590990857749,0.6125786495571874,20241230145143_2ae999f21a144f949b2a6c990adc80fb
8715.142589533345,0.6813094986576643,20241230145249_7c8aca5f9b1c4ca9b9b0166f5bea5b0b
17176.55825720284,0.3865694026648079,20241230145355_e6c6f24536f548439f6eae6b9e51996b
6310.855487887916,0.30904167878320365,20241230145502_06da39d5f49c400599a883777cc5a90e
18899.421677272454,0.47439530222935433,20241230145608_830f68e251ff4f3e93095afaef8079f5
4157.21009693882,0.2630057887518008,20241230145711_c81cfeee47384950a48a4f5bbedae5f6
12736.374514177396,0.5291130053491335,20241230145826_c989804c6dfe4a379f591467d624a409
7934.625967584778,0.650980262402888,20241230145929_bd3cdad49a7a40a094c89e9bffb3f4c6
11304.717346725402,0.6652709640256194,20241230150029_5e67443ec76e4659aa9defeca169e203
6666.503894993415,0.3679800560970382,20241230150134_29f885fecf734eca9ea3d1057148057e
2375.9923189795772,0.6991199367009193,20241230150246_586dc32264c04108a78b811b3ab04e61
6755.083309751194,0.6078085726442388,20241230150351_bb44046e20e940fbafbb05a6fd7fc1b2
1892.5726613413435,0.6252476525559646,20241230150453_2f5de8a5b5ec428a9a36ad2f480aaa98
2629.866934077045,0.5545216000169604,20241230150602_0592f4d8e66b4369ab8a52410f25cdae
13308.780109097906,0.5699138294438209,20241230150717_c4638a6b41b34772bacda53334841989
8531.059686914718,0.5899106761893428,20241230150817_edf6694287e1427e9fa0bace52d68c7f
6182.028225828507,0.6169911816484821,20241230150913_15d9d41b765e40f8a994e040ab08ead7
19638.421464172385,0.39696371669139396,20241230151014_42cd7b466b124426bb6777a74bad409a
2647.15213005134,0.8469768873595084,20241230151120_8bf08cdc88794ba8b8b286d628b9041a
5338.930560933962,0.5735590645349227,20241230151228_9102f1af6ab64b2482fa6839b776340a
3721.0931246209725,0.4309070321918935,20241230151336_7cf383dd649e4c2398a19f155025ad8c
10805.338021783946,0.7624549459048294,20241230151445_453685247e2a401fa50570ed60e2486c
1297.224725035213,0.38371350271502747,20241230151549_3174fd403d6b4c6d9a7cf3a8ad503f00
5065.8358733090745,0.735681547353937,20241230151742_c4b4a35ba1744a48998c8bbc1f00ccf1
7350.234473858976,0.7619436336159916,20241230151848_7e3bdee629fa418f9cd2399959cd8a5b
6411.8049720533545,0.4928208124005947,20241230152006_c0251e80117a43f88816c97bee65acd6
11111.6652466137,0.5036580636573356,20241230152149_c88d407185d647368e14e0599a5203b0
11994.414999864646,0.49982111713044475,20241230152252_e04b3feeb0ec4baaadd2b518e852ea36
7114.590300587324,0.4502171239419792,20241230152354_cb8faca5af5141f2a389854ac3e545ef
8412.972290889025,0.4971228653153018,20241230152500_6ad96629a2024a4cb8215a471b570fef
9557.651775770755,0.5568383856338339,20241230152600_171b95d954f04dc785a11483cd67372a
9491.357673275485,0.7847130785888791,20241230152706_ac388402832b47f5b1cb028bd8d1b889
5067.383258619624,0.47562477325990093,20241230152812_d06bea35b4d74d21a5b4199c2f78bb34
7224.776204965744,0.39492534932877166,20241230152923_ecda33d92898460a8abbbbe8b3adbfe7
,,20241230153028_f2e3a6f478e74c01a06b44b301a4091b
2830.1583031497644,0.813834418014219,20241230153143_f6515021ab1a4e5a85e6f8927fb0f86b
1773.3696791831587,0.8298699356175528,20241230153246_e20bbaefe11246859b17dc04073b109a
14743.40397172882,0.44533397457855217,20241230153353_ba4ad133917643c3a33192a2c31237c8
14324.035227866703,0.4948052199423034,20241230153500_2ba5ffcfbe4d4c1c9ae05ae519bb4e44
10270.961216928932,0.6450631050608319,20241230153604_e9b2ecb99b6d4ef8974e7d0c5dbecd70
14888.66705833003,0.6020317908911126,20241230153709_1c37ecb92bd54160a80419910a0dfedd
13469.48418836336,0.4835651756170436,20241230153816_0f55e07478494c8998d6ca8525dab375
9245.538032899773,0.4780731641804927,20241230153923_e1a599e48f4e422e9c7f91defb1b66cb
4269.1603874335915,0.803853828008864,20241230154026_fe001a84d95a4d349aaa2282ec7c1f0c
1992.5316772435847,0.1373972911348177,20241230154134_40104eb3491f435fa9f1b8e76541db47
3614.463536701329,0.666811440959907,20241230154239_a27c20a301bb44f5ae84acde4ac8399d
1889.3267669251645,0.7171174290398353,20241230154353_22158365d17c4cb0ba8ca5bffaf7de13
13294.631656935586,0.5731736887437201,20241230154459_f6dfc154d1c140198534f4ee9e9d3c34
18750.93851601676,0.47126776222336253,20241230154603_d7828de8e82f4333a00664d30199bc09
6373.079251789969,0.7340029301567246,20241230154705_a14d2648a13c41609117be9b2392452f
20298.055612798595,0.43690174150561,20241230154805_2a41abeead4a4608b082ed913a155224
10034.230408203965,0.791012052136392,20241230154910_34c50df3d52c4d1f8a4bbcb9b06f089b
15001.785778693915,0.4153847190919383,20241230155011_7372d88ebcbe406a8f08634af313a021
6565.994259634014,0.45876051816941543,20241230155112_ffd4500d9cfa4fe993ce8c31e57e7f9a
3435.5327872175994,0.019300580548384794,20241230155218_b9e7873f09be4ff18ce205c8dd3cc93b
3798.431527414202,0.5852835934766136,20241230155336_2d32b3de70f54f0ab461106baa5d40fa
6845.8321250398885,0.18779517156865722,20241230155449_65fcd84e0f7344dca86fd2c36a827894
10920.294886874573,0.38140887475597296,20241230155552_9035ab4c489a4c6b9e05d49f1acedba2
9383.375236830674,0.8161680410823738,20241230155656_091fb5258b434c5ea8346838081dd41c
8556.115491409397,0.20550638745194305,20241230155802_e6ebadf51ba145c38caecef1f15fe5bd
3587.8490934153033,0.7101637293313395,20241230155908_2d72d61181624c8f9f2535fef462e7ca
12769.000896591167,0.4527335565209949,20241230160010_309aaf1dfde74de8868b7475527eb711
8493.824392778448,0.6754558349085862,20241230160118_916ac1b411d24954b0bb6d076514dad4
9478.6124620224,0.43192672548397615,20241230160223_f315ffffedec4f25b7f3cf778f9a597c
11641.651273724647,0.5030081046465895,20241230160327_12e00973161c473189055b2c6f9b0daf
8063.770892750761,0.42004160135912605,20241230160429_d5b7c133eb2945d8b7702fdb77a34e63
9025.485590033519,0.7279205404190414,20241230160531_07d3e1269ce3434e8016aac51bbee739
9094.930451083645,0.42334549679241906,20241230160639_231e1f12e5584eeca71c4e251607e6cf
9201.31080908425,0.49968653059541257,20241230160743_8c570f049f8d43b8bf2eb0547e997968
2000.92786531959,0.27056371703308146,20241230160849_d9c3d435a4d44c0c9df303c99ce49f03
3913.707670443514,0.6414930049642731,20241230161002_76905edcb74042758d5c4e8fe372c136
2238.9241136431747,0.48744612361958317,20241230161108_a4b4d5d215124d48878ff91f647f0e09
10553.232299728676,0.3153539845317389,20241230161221_0868ee84b4af43bebd46d0c4822d4e73
6707.005463795465,0.8898881166885183,20241230161326_de7c951ff88841ef938ad1beb5170a03
19433.09540149138,0.4915704921129117,20241230161422_55dd29fc585545ebb0819e4775c4605e
4538.149553512334,0.5465639828816616,20241230161523_157385e489f14f1c8e5ccc616633aec6
13573.08133015552,0.58384499338104,20241230161624_64cc445fc46f43d5ab77f0fef84825b3
5278.189597156328,0.5947208101151344,20241230161726_48398ac16fbc4ec59bd21662902a97b7
2446.527214522289,0.8532743467452211,20241230161827_a99366ba2bf84a2b90c16e860d82ba82
12590.950485288531,0.32646607943630823,20241230161932_b6daa6a629b54971a8bfca31eb0d3e41
13376.587507200635,0.549564042351275,20241230162043_c2f8fb77d5564bfd8b9d9ac72f15660d
4848.547882670617,0.5074726754403531,20241230162146_2fc014818ee947298cfcf6e7bb4597c5
17991.974406990357,0.4741862150648649,20241230162249_1544e93c41cf432aaa1f3674ce8da34e
12177.941834620622,0.11911719531928222,20241230162351_26ff75b99f63461894bfacbff0c0f82a
13226.79461382737,0.41675330027757285,20241230162455_e7efeec34cc34532b89e062fbdf6eae4
10097.298438732705,0.2605161665587328,20241230162602_ffe994a2655a4bf78ce1047abfdcb998
10565.468742860257,0.5165395358835407,20241230162706_23d1bbe51271403dbbb617e746b252f9
15437.365430303162,0.46101699231210436,20241230162812_51597c50bcea423a856101b70b4c044e
4043.5169797354392,0.6703942493344399,20241230162915_249f222ab8c54f04966ffe472695829e
13185.714554392083,0.5684153515396777,20241230163125_7693103659124eeabc9548615d313d70
6726.1473802859355,0.4281750718122519,20241230163225_6de3cfe1b7ef4f71b652f8973b9d79e6
11368.387252788263,0.46707697897649536,20241230163336_fe31e3b0045d4d53b6c0a2952e2bbff1
5593.661284821832,0.6934673664603525,20241230163437_e9cf11978a4e4a1a8a2ce1ed69ae0517
4633.726670844223,0.388205958708731,20241230163543_bb06f104cd884aedbd4f671f618eec1e
9612.728609119744,0.25108788655341263,20241230163647_021f245065f14168a989a87d3953e871
5226.897593562257,0.6952963378499666,20241230163749_d7a3a1af9e884d21bd46e328b42db62f
10039.000515453661,0.4903777962413254,20241230163845_645f569fc87a45b1ad524efc5c288555
1446.3335595270235,0.49925780248129703,20241230163948_721407822fbb4914a29447aae7eb66d5
9283.435356987728,0.5439026132559902,20241230164054_2cd86bfd21f44bf887fa0fbdf841a3ac
4955.032813916338,0.8243667744529536,20241230164153_7bfc709a503a4190956619154c237d7c
8757.698173049072,0.5704058497790125,20241230164303_adf801fd1e2f4762bc0147c1caa0980b
5130.256183470245,0.6053647887080453,20241230164407_d4c52f9541784d6fa8f930f61f16459c
12678.616652606433,0.6969178416119062,20241230164510_edd911086e284f22a32526db32be19b9
5112.2397826719425,0.7303743208830021,20241230164622_3c175378e3ea4771b7da692114dabe06
