FF,Q,uuid,cal_time,mark
0.45,-0.5799365177257493,00128066aed54a70977dd2d1d9c7f112,1654.4290354251862,"Phys. Rev. B, 2011"
0.45,0.7562466997706596,00128066aed54a70977dd2d1d9c7f112,1654.4290354251862,"Phys. Rev. B, 2011"
0.45,0.821652959868386,00128066aed54a70977dd2d1d9c7f112,1654.4290354251862,"Phys. Rev. B, 2011"
0.46,-1.4478604226995437,67861da43fd54807a6cda630da45e87f,241.08577036857605,"Phys. Rev. B, 2011"
0.46,-1.447861156565071,67861da43fd54807a6cda630da45e87f,241.08577036857605,"Phys. Rev. B, 2011"
0.46,1.4473676977876353,67861da43fd54807a6cda630da45e87f,241.08577036857605,"Phys. Rev. B, 2011"
0.46,1.447368704909536,67861da43fd54807a6cda630da45e87f,241.08577036857605,"Phys. Rev. B, 2011"
0.47000000000000003,-1.4275435902514482,b89ad55cb18846f5adec9a06eaafb8f1,1619.0115735530853,"Phys. Rev. B, 2011"
0.47000000000000003,-1.4275434589780658,b89ad55cb18846f5adec9a06eaafb8f1,1619.0115735530853,"Phys. Rev. B, 2011"
0.47000000000000003,1.4273920607973847,b89ad55cb18846f5adec9a06eaafb8f1,1619.0115735530853,"Phys. Rev. B, 2011"
0.47000000000000003,1.4273758499890823,b89ad55cb18846f5adec9a06eaafb8f1,1619.0115735530853,"Phys. Rev. B, 2011"
0.48000000000000004,0.4269381739580027,6972b5a12f454408acaf120db7869188,246.12655687332153,"Phys. Rev. B, 2011"
0.48000000000000004,0.48662880463303854,6972b5a12f454408acaf120db7869188,246.12655687332153,"Phys. Rev. B, 2011"
0.48000000000000004,-1.3129902771382838,6972b5a12f454408acaf120db7869188,246.12655687332153,"Phys. Rev. B, 2011"
0.48000000000000004,-0.8754480603097152,6972b5a12f454408acaf120db7869188,246.12655687332153,"Phys. Rev. B, 2011"
0.49,-0.4183392223776527,8f1ce79e77e04da782160e7408941bd9,1802.8278548717499,"Phys. Rev. B, 2011"
0.49,-0.676599910918578,8f1ce79e77e04da782160e7408941bd9,1802.8278548717499,"Phys. Rev. B, 2011"
0.49,0.7955676751677608,8f1ce79e77e04da782160e7408941bd9,1802.8278548717499,"Phys. Rev. B, 2011"
0.49,0.9523400447791087,8f1ce79e77e04da782160e7408941bd9,1802.8278548717499,"Phys. Rev. B, 2011"
